epoch,step,train_acc,train_loss,val_acc,val_loss
1,1249,,0.14975771307945251,,
1,1259,,0.046294569969177246,,
1,1269,,0.03829682245850563,,
1,1279,,0.12446315586566925,,
1,1289,,0.05850778892636299,,
1,1299,,0.13172870874404907,,
1,1309,,0.026638122275471687,,
1,1319,,0.15600132942199707,,
1,1329,,0.01588275283575058,,
1,1339,,0.04767512530088425,,
1,1349,,0.018279869109392166,,
1,1359,,0.07966282963752747,,
1,1369,,0.13688263297080994,,
1,1379,,0.10709783434867859,,
1,1389,,0.032343268394470215,,
1,1399,,0.006487751379609108,,
1,1409,,0.12038398534059525,,
1,1419,,0.11824074387550354,,
1,1429,,0.09530772268772125,,
1,1439,,0.2308863401412964,,
1,1449,,0.08723263442516327,,
1,1459,,0.02467099390923977,,
1,1469,,0.05380122363567352,,
1,1479,,0.13488797843456268,,
1,1489,,0.015086646191775799,,
1,1499,,0.15110573172569275,,
1,1509,,0.03609725832939148,,
1,1519,,0.022047413513064384,,
1,1529,,0.06594544649124146,,
1,1539,,0.1180240660905838,,
1,1549,,0.09007218480110168,,
1,1559,,0.023534812033176422,,
1,1569,,0.13542358577251434,,
1,1579,,0.039932236075401306,,
1,1589,,0.050233423709869385,,
1,1599,,0.06436111032962799,,
1,1609,,0.14628347754478455,,
1,1619,,0.07101912051439285,,
1,1629,,0.1291290521621704,,
1,1639,,0.13620302081108093,,
1,1649,,0.05635542422533035,,
1,1659,,0.06771447509527206,,
1,1669,,0.1958218663930893,,
1,1679,,0.11054037511348724,,
1,1689,,0.05475464463233948,,
1,1699,,0.042561113834381104,,
1,1709,,0.12895242869853973,,
1,1719,,0.02818428911268711,,
1,1729,,0.09212548285722733,,
1,1739,,0.055943116545677185,,
1,1749,,0.0672515332698822,,
1,1759,,0.1550956517457962,,
1,1769,,0.0440608449280262,,
1,1779,,0.05372392758727074,,
1,1789,,0.09233985841274261,,
1,1799,,0.09651509672403336,,
1,1809,,0.01964360661804676,,
1,1819,,0.1290360391139984,,
1,1829,,0.04070042073726654,,
1,1839,,0.0750647634267807,,
1,1849,,0.16038097441196442,,
1,1859,,0.05221787840127945,,
1,1869,,0.1042618528008461,,
1,1879,,0.13702243566513062,,
1,1889,,0.029766090214252472,,
1,1899,,0.07650748640298843,,
1,1909,,0.04100364074110985,,
1,1919,,0.07821633666753769,,
1,1929,,0.34947818517684937,,
1,1939,,0.0635744258761406,,
1,1949,,0.10165607929229736,,
1,1959,,0.044158995151519775,,
1,1969,,0.060272108763456345,,
1,1979,,0.0452803410589695,,
1,1989,,0.048856042325496674,,
1,1999,,0.1546746790409088,,
1,2009,,0.12079364061355591,,
1,2019,,0.035278767347335815,,
1,2029,,0.16057294607162476,,
1,2039,,0.08712857216596603,,
1,2049,,0.041113484650850296,,
1,2059,,0.11630601435899734,,
1,2069,,0.09810125827789307,,
1,2079,,0.08623823523521423,,
1,2089,,0.08046913892030716,,
1,2099,,0.1385960429906845,,
1,2105,,,0.9220183491706848,0.2062719315290451
1,2105,0.9720560312271118,,,
2,2109,,0.041063450276851654,,
2,2119,,0.015116188675165176,,
2,2129,,0.06472848355770111,,
2,2139,,0.03904680162668228,,
2,2149,,0.0707976296544075,,
2,2159,,0.01497333962470293,,
2,2169,,0.03424202650785446,,
2,2179,,0.007556409575045109,,
2,2189,,0.05019907280802727,,
2,2199,,0.04821360111236572,,
2,2209,,0.010155800729990005,,
2,2219,,0.002865810878574848,,
2,2229,,0.11890896409749985,,
2,2239,,0.014950970187783241,,
2,2249,,0.009725192561745644,,
2,2259,,0.0071171242743730545,,
2,2269,,0.03314376622438431,,
2,2279,,0.029010824859142303,,
2,2289,,0.011786060407757759,,
2,2299,,0.03125862032175064,,
2,2309,,0.008489442989230156,,
2,2319,,0.017367422580718994,,
2,2329,,0.056795693933963776,,
2,2339,,0.006228463724255562,,
2,2349,,0.030210457742214203,,
2,2359,,0.027154047042131424,,
2,2369,,0.004891710355877876,,
2,2379,,0.01227182149887085,,
2,2389,,0.051256075501441956,,
2,2399,,0.08572221547365189,,
2,2409,,0.0110838133841753,,
2,2419,,0.04677136614918709,,
2,2429,,0.016843343153595924,,
2,2439,,0.019510511308908463,,
2,2449,,0.06829626113176346,,
2,2459,,0.12856560945510864,,
2,2469,,0.055741362273693085,,
2,2479,,0.06654790788888931,,
2,2489,,0.037528809159994125,,
2,2499,,0.07112971693277359,,
2,2509,,0.03980633616447449,,
2,2519,,0.024239080026745796,,
2,2529,,0.12307946383953094,,
2,2539,,0.07253085821866989,,
2,2549,,0.09881608188152313,,
2,2559,,0.011660256423056126,,
2,2569,,0.14424516260623932,,
2,2579,,0.039091192185878754,,
2,2589,,0.007000286132097244,,
2,2599,,0.0650029331445694,,
2,2609,,0.052112944424152374,,
2,2619,,0.044614680111408234,,
2,2629,,0.043079275637865067,,
2,2639,,0.04633508622646332,,
2,2649,,0.03741588816046715,,
2,2659,,0.01093701459467411,,
2,2669,,0.009961294941604137,,
2,2679,,0.12621989846229553,,
2,2689,,0.010666508227586746,,
2,2699,,0.09938971698284149,,
2,2709,,0.0026698277797549963,,
2,2719,,0.06497516483068466,,
2,2729,,0.011366588994860649,,
2,2739,,0.0060326033271849155,,
2,2749,,0.07800906896591187,,
2,2759,,0.011570893228054047,,
2,2769,,0.022545412182807922,,
2,2779,,0.018551599234342575,,
2,2789,,0.06664645671844482,,
2,2799,,0.004392244853079319,,
2,2809,,0.23850597441196442,,
2,2819,,0.020868314430117607,,
2,2829,,0.129097580909729,,
2,2839,,0.056596752256155014,,
2,2849,,0.013076176866889,,
2,2859,,0.11137780547142029,,
2,2869,,0.0668477714061737,,
2,2879,,0.04698555916547775,,
2,2889,,0.038550958037376404,,
2,2899,,0.033198222517967224,,
2,2909,,0.03736225888133049,,
2,2919,,0.030111223459243774,,
2,2929,,0.04922159016132355,,
2,2939,,0.12324800342321396,,
2,2949,,0.04806812107563019,,
2,2959,,0.03166911005973816,,
2,2969,,0.0951608270406723,,
2,2979,,0.02478323131799698,,
2,2989,,0.039078786969184875,,
2,2999,,0.01232517696917057,,
2,3009,,0.010146120563149452,,
2,3019,,0.020725462585687637,,
2,3029,,0.030698401853442192,,
2,3039,,0.028447085991501808,,
2,3049,,0.012464436702430248,,
2,3059,,0.00848347321152687,,
2,3069,,0.020503917708992958,,
2,3079,,0.02621951699256897,,
2,3089,,0.04502634331583977,,
2,3099,,0.014743413776159286,,
2,3109,,0.02504187822341919,,
2,3119,,0.011916624382138252,,
2,3129,,0.05978410691022873,,
2,3139,,0.05589254945516586,,
2,3149,,0.020249079912900925,,
2,3158,,,0.9162843823432922,0.22875967621803284
2,3158,0.9842462539672852,,,
